filename,Width_in,Height_in,Confidence
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.302,0.1726,0.8438
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.2589,0.1294,0.836
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.3452,0.1726,0.8354
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.302,0.1294,0.8292
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.302,0.1294,0.8174
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.302,0.1294,0.7912
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.2589,0.1294,0.7904
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.302,0.1294,0.7789
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.2589,0.0863,0.7733
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.302,0.1294,0.7731
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.2589,0.1294,0.7505
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.302,0.1294,0.6654
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.2589,0.1294,0.6621
251015_020247_0000434145_CAM1_OK_bmp.rf.0a90fca71377d11859f9eeb45916666e.jpg,0.3452,0.1726,0.5372
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3883,0.2157,0.8571
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.2589,0.1294,0.8414
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3452,0.1726,0.8298
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.2589,0.1294,0.7905
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3883,0.2157,0.7731
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3883,0.2157,0.759
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3452,0.2157,0.7413
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.302,0.1294,0.7371
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3452,0.1726,0.7349
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3452,0.1726,0.7348
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3452,0.2157,0.7212
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3452,0.2157,0.7179
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3452,0.1726,0.7106
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.302,0.1294,0.6725
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.2589,0.1294,0.6431
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.3452,0.1726,0.609
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.2157,0.1726,0.5725
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.1726,0.1294,0.5673
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.2589,0.1294,0.5613
251010_115415_0000080409_CAM1_NG_bmp.rf.f459a5be7d7de6a8fb08fc55cbbf2e42.jpg,0.302,0.1294,0.5272
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.9522
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.9458
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.9453
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3883,0.1726,0.9448
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.302,0.1294,0.9417
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.2157,0.9386
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.9249
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.9231
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.9213
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.9181
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.2589,0.1294,0.9114
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.2157,0.9048
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.2589,0.1294,0.9036
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.9018
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.8979
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.2589,0.1294,0.8963
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.302,0.1294,0.8945
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.2157,0.8923
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.2589,0.1294,0.8907
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.2589,0.1294,0.8739
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.2589,0.1294,0.8688
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.2589,0.1294,0.8378
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.302,0.1294,0.8354
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.3452,0.1726,0.8072
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.2589,0.1294,0.7272
251010_125637_0000080771_CAM1_NG_bmp.rf.6e344534da61984b764cfc7996e7fc67.jpg,0.1726,0.1294,0.7075
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3452,0.1726,0.9439
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.2589,0.1294,0.9273
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3452,0.1726,0.9188
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.302,0.1294,0.918
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3452,0.1726,0.9152
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3883,0.1726,0.903
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3452,0.2157,0.9003
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3452,0.1726,0.8798
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.302,0.1726,0.8791
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3452,0.2157,0.879
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3883,0.2157,0.8657
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3883,0.2157,0.8644
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.302,0.1726,0.8546
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.3452,0.1726,0.8465
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.2589,0.1294,0.8081
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.302,0.1726,0.7827
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.2589,0.1294,0.74
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.302,0.1294,0.7279
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.302,0.1726,0.7196
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.1726,0.1294,0.7005
251010_125548_0000080604_CAM1_NG_bmp.rf.026a473acb9b880c9bbd936a8d09eed7.jpg,0.302,0.1294,0.5732
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.9282
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.92
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.919
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.8978
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.8944
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.8914
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3883,0.2157,0.8897
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.302,0.1294,0.8791
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.2157,0.8764
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.8752
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.8734
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.302,0.1294,0.8709
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.8694
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.2589,0.1726,0.8682
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.2157,0.866
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.2589,0.1726,0.8528
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.2589,0.1294,0.8312
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.302,0.1294,0.8276
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.302,0.1294,0.8268
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.302,0.1294,0.8185
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.2589,0.1726,0.8044
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.302,0.1294,0.7974
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.2589,0.1294,0.7963
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.2589,0.1294,0.7728
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.302,0.1294,0.7384
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.2589,0.1294,0.6773
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.6178
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.302,0.1726,0.578
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.2589,0.1294,0.5553
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.1294,0.1294,0.5277
251015_020545_0000434651_CAM1_OK_bmp.rf.7659419e0cd7de3e5fbb3f1df2ae4b02.jpg,0.3452,0.1726,0.5104
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3452,0.1726,0.9314
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3883,0.2157,0.9275
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3883,0.2157,0.9234
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3883,0.2157,0.9232
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3883,0.1726,0.9227
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3452,0.2157,0.918
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.9079
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3452,0.1726,0.9064
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3452,0.2157,0.9064
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3452,0.1726,0.9036
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1726,0.9034
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3452,0.1726,0.9028
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3452,0.1726,0.8998
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8963
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.2589,0.1294,0.8883
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8842
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.884
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8834
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.2589,0.1294,0.8787
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8762
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.3452,0.1726,0.8701
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1726,0.8648
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8647
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.2589,0.1294,0.8614
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8612
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8511
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8253
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.8006
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.7343
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.7074
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.1294,0.1294,0.6172
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.6086
251010_070210_0000043536_CAM1_NG_bmp.rf.111ccf737a26e6c85ea06ced3528b71c.jpg,0.302,0.1294,0.5595
251010_114717_0000080378_CAM1_NG_bmp.rf.a39449bd4dc725c174860c7d4fcf8d6e.jpg,0.3452,0.2157,0.7151
251010_114717_0000080378_CAM1_NG_bmp.rf.a39449bd4dc725c174860c7d4fcf8d6e.jpg,0.3452,0.2157,0.6918
251010_114717_0000080378_CAM1_NG_bmp.rf.a39449bd4dc725c174860c7d4fcf8d6e.jpg,0.3883,0.1726,0.6637
251010_114717_0000080378_CAM1_NG_bmp.rf.a39449bd4dc725c174860c7d4fcf8d6e.jpg,0.3452,0.1726,0.6496
251010_114717_0000080378_CAM1_NG_bmp.rf.a39449bd4dc725c174860c7d4fcf8d6e.jpg,0.3452,0.1726,0.5118
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.9498
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3883,0.1726,0.9491
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.945
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.9381
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.9315
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.929
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.9279
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.302,0.1294,0.9224
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.2589,0.1294,0.9223
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.9215
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.2157,0.9189
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.2157,0.9169
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.2589,0.1294,0.9145
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.9124
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.9069
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.1726,0.9001
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.302,0.1294,0.8996
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.2589,0.1294,0.8992
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.3452,0.2157,0.8967
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.302,0.1294,0.8787
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.302,0.1294,0.8663
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.2589,0.1294,0.8561
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.302,0.1294,0.8509
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.302,0.1294,0.8395
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.302,0.1294,0.8168
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.302,0.1294,0.7918
251010_125654_0000080828_CAM1_NG_bmp.rf.74040ed1bd206f5264cbecf71fb43789.jpg,0.1294,0.1294,0.6086
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3883,0.2157,0.9396
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3883,0.1726,0.9366
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3452,0.1726,0.9335
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3883,0.1726,0.9285
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3452,0.1726,0.9251
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3883,0.1726,0.9204
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3883,0.2157,0.9145
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3452,0.2157,0.9053
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3452,0.2157,0.902
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8983
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.2589,0.1294,0.895
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8905
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8903
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1726,0.8846
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3452,0.2157,0.8816
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3452,0.1726,0.8809
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8765
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.3452,0.1726,0.873
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.2589,0.1294,0.8722
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8658
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.861
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8466
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8463
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.844
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8368
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.8354
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.7927
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.7454
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.7413
251010_070214_0000043551_CAM1_NG_bmp.rf.0c76c661ad3f8a14014bb9bc46341c95.jpg,0.302,0.1294,0.7394
