image_name,class_name,r,g,b,Brightness,Width_in,Height_in,Confidence,hex_color
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,164,164,164,164.0,0.36,0.18,0.7841,#a4a4a4
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,184,184,184,184.0,0.3375,0.18,0.7833,#b8b8b8
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,176,176,176,176.0,0.27,0.09,0.7553,#b0b0b0
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,183,183,183,183.0,0.2925,0.1125,0.7508,#b7b7b7
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,199,199,199,199.0,0.27,0.1125,0.7061,#c7c7c7
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,184,184,184,184.0,0.2925,0.1125,0.6866,#b8b8b8
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,187,187,187,187.0,0.27,0.09,0.6578,#bbbbbb
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,185,185,185,185.0,0.27,0.1125,0.6234,#b9b9b9
251107_232539_0000098154_CAM1_NG_bmp.rf.4e137d5bbf5bb80152c855beb05836fd.jpg,incorrect qblock,183,183,183,183.0,0.27,0.1125,0.5099,#b7b7b7
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,87,87,87,87.0,0.36,0.2025,0.8824,#575757
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,75,75,75,75.0,0.36,0.2025,0.8768,#4b4b4b
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.8436,#595959
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,70,70,70,70.0,0.36,0.18,0.8372,#464646
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,78,78,78,78.0,0.36,0.2025,0.8171,#4e4e4e
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,67,67,67,67.0,0.36,0.18,0.8126,#434343
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,75,75,75,75.0,0.36,0.2025,0.8094,#4b4b4b
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,82,82,82,82.0,0.36,0.2025,0.8061,#525252
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.805,#595959
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,84,84,84,84.0,0.36,0.2025,0.8038,#545454
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,83,83,83,83.0,0.3825,0.2025,0.7974,#535353
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,62,62,62,62.0,0.3375,0.18,0.7915,#3e3e3e
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,61,61,61,61.0,0.36,0.2025,0.7059,#3d3d3d
251015_020541_0000434637_CAM1_OK_bmp.rf.b1486897c69ec22f63fcb36edc9c58de.jpg,qblock,80,80,80,80.0,0.3825,0.2025,0.6984,#505050
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,184,184,184,184.0,0.36,0.18,0.8854,#b8b8b8
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,174,174,174,174.0,0.3375,0.18,0.8551,#aeaeae
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,163,163,163,163.0,0.36,0.18,0.8317,#a3a3a3
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,191,191,191,191.0,0.36,0.18,0.8207,#bfbfbf
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,176,176,176,176.0,0.3375,0.18,0.7943,#b0b0b0
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,189,189,189,189.0,0.3825,0.2025,0.7918,#bdbdbd
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,180,180,180,180.0,0.27,0.1125,0.7672,#b4b4b4
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,173,173,173,173.0,0.27,0.1125,0.7219,#adadad
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,192,192,192,192.0,0.27,0.1125,0.6865,#c0c0c0
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,183,183,183,183.0,0.3375,0.1575,0.6827,#b7b7b7
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,194,194,194,194.0,0.2925,0.09,0.6446,#c2c2c2
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,176,176,176,176.0,0.27,0.1125,0.561,#b0b0b0
251107_232111_0000097263_CAM1_NG_bmp.rf.dfcd8a39f36755d614308fe5e73df954.jpg,incorrect qblock,196,196,196,196.0,0.2925,0.1125,0.547,#c4c4c4
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,86,86,86,86.0,0.36,0.2025,0.8861,#565656
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,88,88,88,88.0,0.36,0.2025,0.8812,#585858
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,91,91,91,91.0,0.36,0.225,0.8507,#5b5b5b
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,72,72,72,72.0,0.36,0.18,0.8479,#484848
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,84,84,84,84.0,0.3375,0.2025,0.8422,#545454
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,79,79,79,79.0,0.36,0.2025,0.8147,#4f4f4f
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,67,67,67,67.0,0.36,0.18,0.8072,#434343
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,85,85,85,85.0,0.36,0.2025,0.8052,#555555
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,97,97,97,97.0,0.3825,0.2025,0.8045,#616161
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,77,77,77,77.0,0.36,0.2025,0.8001,#4d4d4d
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,90,90,90,90.0,0.3825,0.2025,0.7949,#5a5a5a
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,59,59,59,59.0,0.3375,0.18,0.7827,#3b3b3b
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,63,63,63,63.0,0.36,0.2025,0.6909,#3f3f3f
251015_020255_0000434173_CAM1_OK_bmp.rf.e0485adca80ee54090079257b7b6e8d3.jpg,qblock,81,81,81,81.0,0.3825,0.2025,0.659,#515151
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,171,171,171,171.0,0.3375,0.18,0.8758,#ababab
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,173,173,173,173.0,0.36,0.2025,0.8745,#adadad
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,164,164,164,164.0,0.3375,0.2025,0.8515,#a4a4a4
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,148,148,148,148.0,0.36,0.2025,0.8009,#949494
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,182,182,182,182.0,0.3825,0.18,0.7985,#b6b6b6
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,183,183,183,183.0,0.36,0.18,0.7913,#b7b7b7
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,170,170,170,170.0,0.27,0.09,0.7589,#aaaaaa
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,172,172,172,172.0,0.27,0.135,0.7569,#acacac
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,181,181,181,181.0,0.3375,0.18,0.7316,#b5b5b5
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,188,188,188,188.0,0.2925,0.1125,0.7164,#bcbcbc
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,166,166,166,166.0,0.27,0.1125,0.7118,#a6a6a6
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,174,174,174,174.0,0.27,0.1125,0.7004,#aeaeae
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,178,178,178,178.0,0.2925,0.1125,0.6416,#b2b2b2
251107_231611_0000096269_CAM1_NG_bmp.rf.3ca46ab996a94939b705d0cef960b9e4.jpg,incorrect qblock,175,175,175,175.0,0.27,0.1125,0.6068,#afafaf
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,94,94,94,94.0,0.36,0.2025,0.9303,#5e5e5e
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,87,87,87,87.0,0.36,0.18,0.9273,#575757
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,79,79,79,79.0,0.36,0.18,0.9183,#4f4f4f
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,92,92,92,92.0,0.36,0.2025,0.9105,#5c5c5c
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,81,81,81,81.0,0.36,0.18,0.9035,#515151
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,81,81,81,81.0,0.36,0.18,0.8961,#515151
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,88,88,88,88.0,0.36,0.18,0.8899,#585858
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,85,85,85,85.0,0.36,0.18,0.8792,#555555
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,77,77,77,77.0,0.36,0.18,0.8785,#4d4d4d
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,71,71,71,71.0,0.36,0.18,0.8587,#474747
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,98,98,98,98.0,0.36,0.2025,0.8435,#626262
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,80,80,80,80.0,0.3375,0.18,0.7585,#505050
251010_125645_0000080799_CAM1_NG_bmp.rf.a1aba995965d81768144476f86d812cf.jpg,qblock,69,69,69,69.0,0.36,0.2025,0.6323,#454545
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,79,79,79,79.0,0.36,0.18,0.9267,#4f4f4f
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,90,90,90,90.0,0.36,0.2025,0.9251,#5a5a5a
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,76,76,76,76.0,0.36,0.18,0.9085,#4c4c4c
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,80,80,80,80.0,0.36,0.18,0.8987,#505050
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,90,90,90,90.0,0.36,0.18,0.8927,#5a5a5a
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,90,90,90,90.0,0.36,0.2025,0.88,#5a5a5a
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,93,93,93,93.0,0.36,0.2025,0.8771,#5d5d5d
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,85,85,85,85.0,0.36,0.18,0.7317,#555555
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,84,84,84,84.0,0.36,0.18,0.6607,#545454
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,70,70,70,70.0,0.36,0.2025,0.5805,#464646
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,67,67,67,67.0,0.36,0.18,0.5303,#434343
251010_125614_0000080693_CAM1_NG_bmp.rf.9de8c7d11e6c8f76ed63e5cfd25d1c30.jpg,qblock,93,93,93,93.0,0.405,0.1575,0.5288,#5d5d5d
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,180,180,180,180.0,0.3375,0.18,0.8678,#b4b4b4
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,179,179,179,179.0,0.36,0.2025,0.8529,#b3b3b3
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,174,174,174,174.0,0.3375,0.18,0.8313,#aeaeae
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,182,182,182,182.0,0.36,0.18,0.8286,#b6b6b6
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,176,176,176,176.0,0.27,0.1125,0.8042,#b0b0b0
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,187,187,187,187.0,0.3375,0.18,0.797,#bbbbbb
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,190,190,190,190.0,0.36,0.18,0.7893,#bebebe
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,168,168,168,168.0,0.36,0.2025,0.787,#a8a8a8
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,183,183,183,183.0,0.27,0.1125,0.7656,#b7b7b7
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,179,179,179,179.0,0.27,0.09,0.7157,#b3b3b3
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,193,193,193,193.0,0.2925,0.09,0.7029,#c1c1c1
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,182,182,182,182.0,0.27,0.1125,0.6762,#b6b6b6
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,177,177,177,177.0,0.2475,0.09,0.6427,#b1b1b1
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,180,180,180,180.0,0.27,0.135,0.6357,#b4b4b4
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,189,189,189,189.0,0.27,0.1125,0.5995,#bdbdbd
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,187,187,187,187.0,0.2925,0.135,0.5343,#bbbbbb
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,187,187,187,187.0,0.27,0.1125,0.507,#bbbbbb
251107_231853_0000096805_CAM1_NG_bmp.rf.8f5b0274ad24b6f7c17c301318edfb52.jpg,incorrect qblock,179,179,179,179.0,0.27,0.09,0.5021,#b3b3b3
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,77,77,77,77.0,0.36,0.18,0.9286,#4d4d4d
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,83,83,83,83.0,0.36,0.18,0.9194,#535353
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,92,92,92,92.0,0.3825,0.2025,0.9179,#5c5c5c
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,84,84,84,84.0,0.36,0.18,0.9078,#545454
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,88,88,88,88.0,0.36,0.18,0.9067,#585858
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,93,93,93,93.0,0.36,0.18,0.9046,#5d5d5d
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,86,86,86,86.0,0.3825,0.18,0.8941,#565656
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,95,95,95,95.0,0.36,0.2025,0.8871,#5f5f5f
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,91,91,91,91.0,0.36,0.18,0.8857,#5b5b5b
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,75,75,75,75.0,0.36,0.18,0.8596,#4b4b4b
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,74,74,74,74.0,0.36,0.18,0.8545,#4a4a4a
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,64,64,64,64.0,0.36,0.18,0.7748,#404040
251010_125639_0000080776_CAM1_NG_bmp.rf.c51f197fe18edded643e24fa6bab64d1.jpg,qblock,69,69,69,69.0,0.36,0.2025,0.5743,#454545
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,181,181,181,181.0,0.36,0.18,0.8826,#b5b5b5
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,182,182,182,182.0,0.3375,0.18,0.8523,#b6b6b6
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,179,179,179,179.0,0.3375,0.18,0.8207,#b3b3b3
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,190,190,190,190.0,0.3825,0.2025,0.8022,#bebebe
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,196,196,196,196.0,0.36,0.18,0.8009,#c4c4c4
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,164,164,164,164.0,0.36,0.2025,0.7989,#a4a4a4
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,182,182,182,182.0,0.27,0.1125,0.7619,#b6b6b6
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,188,188,188,188.0,0.3375,0.18,0.7434,#bcbcbc
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,180,180,180,180.0,0.27,0.09,0.6967,#b4b4b4
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,176,176,176,176.0,0.27,0.1125,0.6947,#b0b0b0
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,196,196,196,196.0,0.2925,0.09,0.6611,#c4c4c4
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,193,193,193,193.0,0.27,0.1125,0.5635,#c1c1c1
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,196,196,196,196.0,0.2925,0.135,0.5605,#c4c4c4
251107_231801_0000096633_CAM1_NG_bmp.rf.62bac9d389f3626a633964c06cabe531.jpg,incorrect qblock,181,181,181,181.0,0.2925,0.1125,0.5096,#b5b5b5
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,77,77,77,77.0,0.36,0.18,0.9274,#4d4d4d
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,88,88,88,88.0,0.3825,0.18,0.9269,#585858
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,80,80,80,80.0,0.36,0.18,0.9216,#505050
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,73,73,73,73.0,0.36,0.18,0.9108,#494949
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,85,85,85,85.0,0.36,0.18,0.9079,#555555
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,79,79,79,79.0,0.36,0.18,0.9002,#4f4f4f
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,91,91,91,91.0,0.36,0.2025,0.8982,#5b5b5b
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,89,89,89,89.0,0.36,0.2025,0.8975,#595959
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,85,85,85,85.0,0.36,0.18,0.8954,#555555
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,86,86,86,86.0,0.36,0.2025,0.8907,#565656
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,84,84,84,84.0,0.36,0.18,0.8492,#545454
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,70,70,70,70.0,0.36,0.2025,0.7469,#464646
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,82,82,82,82.0,0.3375,0.2025,0.7396,#525252
251010_125638_0000080774_CAM1_NG_bmp.rf.6ccd22150a192c09066cd75e341ff0c7.jpg,qblock,70,70,70,70.0,0.36,0.2025,0.5686,#464646
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,185,185,185,185.0,0.36,0.18,0.8885,#b9b9b9
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,177,177,177,177.0,0.3375,0.18,0.8722,#b1b1b1
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,179,179,179,179.0,0.3375,0.2025,0.8075,#b3b3b3
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,167,167,167,167.0,0.36,0.2025,0.7872,#a7a7a7
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,188,188,188,188.0,0.3825,0.18,0.7834,#bcbcbc
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,185,185,185,185.0,0.2925,0.1125,0.7621,#b9b9b9
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,192,192,192,192.0,0.36,0.1575,0.7477,#c0c0c0
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,186,186,186,186.0,0.3375,0.18,0.7415,#bababa
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,197,197,197,197.0,0.2925,0.09,0.674,#c5c5c5
251107_232353_0000097802_CAM1_NG_bmp.rf.d8c88bfbfd50ce93857b00670bb57269.jpg,incorrect qblock,178,178,178,178.0,0.27,0.1125,0.674,#b2b2b2
